obs YER PCR GCR ITR XTR MTR YED PCD GCD ITD XTD MTD YFD YIN WIN GON TIN YFN HICP HEX HEG HICPSYA HEXSYA HEGSYA HEGWEI CAN_YEN NFN_YEN LFN LNN UNN URX LEN STN LTN COMPR POILU PCOMU YWD YWDX YWR YWRX LPROD ULC WRN SAX EEN EXR
1998Q1 1516419.53332438 850580.146819651 294127.183773123 332879.243377015 486398.310271558 456092.682956489 1.044237401 1.046309842 1.048032309 1.027608127 1.024720595 1.023893769 0.930751841 1583501.99233266 750236.2101913 661174.06149998 172091.720641381 1411410.27169128 102.454238555 102.483003586 101.499466717 73.223333333 75.593333333 53.926666667 92.54 0.008811586 -0.011038032 150446.814121392 134404.64154533 16042.172576062 0.106630191 112413.8487381 4.203333 5.116667 30.310855086 14.0767 95.773241784 1.032094685 1.121077911 108.959455668 33010.399994376 11.282493788 0.494741853 5.581921886 0.147026183 1.077413918 0.920159358
1998Q2 1522617.81779059 856010.35922967 295526.843658256 333576.845206057 492543.5347765 462094.453253217 1.050593599 1.049943503 1.05177813 1.029911109 1.019393145 1.011732711 0.934517671 1599652.53302519 758579.638909544 664333.618650138 176739.275465506 1422913.25755968 103.047647973 103.211502132 100.621118012 73.49 75.96 53.46 92.54 0.014638549 -0.006978289 151056.215004058 135089.08450878 15967.130495278 0.105703234 113061.73627493 4.056667 4.99 28.627631627 13.28 90.607977809 1.032505902 1.110684888 109.637568057 33194.318257303 11.271212795 0.498207515 5.615402915 0.145647611 1.059156482 0.908779214
1998Q3 1531207.04948881 863890.991196267 296462.747561315 339628.512809974 494549.393562944 469476.525949616 1.052904087 1.053114805 1.054095802 1.031537128 1.010975371 0.998737554 0.936869615 1612214.16004852 767865.110805966 666676.248535565 177672.800706986 1434541.35934153 103.159788335 103.415119738 99.617290922 73.686666667 76.26 52.926666667 92.54 0.012285667 -0.007000493 151671.231180587 135880.25961238 15790.971568207 0.104113163 113770.03148517 3.936667 4.56 26.63118531 12.4267 83.549243255 1.033799453 1.088952182 110.650815059 33470.475161191 11.268796909 0.501476996 5.651042418 0.142128163 1.026713895 0.894719049
1998Q4 1535370.47345619 871827.730737055 297607.804411745 342901.589787104 491474.09565363 475497.967336213 1.05740519 1.054323027 1.05965659 1.034026788 1.001871342 0.98371067 0.938571284 1623508.70651321 775881.371382428 665173.264697732 182454.070433048 1441054.63608016 103.14577079 103.519190959 98.632285589 73.783333333 76.446666667 52.403333333 92.54 0.011264154 -0.003913706 152055.298202775 136446.25136951 15609.046833265 0.102653752 114344.3381018 3.623333 4.146667 24.40407418 11.0933 79.627797652 1.041886073 1.065380329 112.128281646 33829.413686128 11.252566179 0.505338213 5.686351685 0.140047662 0.980218868 0.849649218
1999Q1 1548725.5430962 877509.759281355 299936.17716826 349383.573763798 495863.866353085 483280.045483467 1.057796799 1.054203325 1.066080882 1.033351586 0.999785857 0.978951881 0.941095783 1638236.92226188 781581.697235057 675917.380997306 180737.844029518 1457499.07823236 103.379396545 103.849503965 97.716293368 73.856666667 76.596666667 51.916666667 86.94 0.003604045 -0.010221654 152310.369507643 137085.11114685 15225.258360793 0.09996206 115025.08066223 3.088634921 3.998584641 24.17470465 11.09 77.804662461 1.041817848 1.068475991 112.51841498 34069.390132403 11.297547415 0.504661204 5.701433881 0.1412 1 0.891572096
1999Q2 1559053.385878 883765.945451136 300298.489458471 354344.406043156 510929.545344638 494271.447252659 1.060934025 1.058350376 1.073764707 1.035741726 1.003905359 0.988506054 0.941252075 1654052.78448293 793446.164745048 674016.069705841 186590.550032044 1467462.23445089 104.094291355 104.265788849 101.436727524 74.226666667 76.74 53.893333333 86.94 0.009082992 -0.005629108 152753.095860473 137669.70611629 15083.389744184 0.098743594 115660.6056078 2.634876923 4.258207692 29.505808204 15.3267 78.812626777 1.03951903 1.085766159 113.237074903 34248.588894691 11.324592969 0.508928156 5.763404217 0.1373 1.039062687 0.94615229
1999Q3 1576264.45161832 892321.152341743 301522.465634173 360389.777504941 525598.096669558 507385.888724114 1.063658859 1.062691652 1.081198944 1.040664517 1.01044978 1.004649147 0.942920109 1676607.64878402 803552.013362368 682739.434844475 190316.20057718 1486291.44820684 104.383987291 104.238639834 104.59878286 74.543333333 76.86 55.573333333 86.94 0.000197809 -0.012533662 153323.857711998 138431.54099975 14892.316712248 0.097129807 116416.67817036 2.699393939 5.050689727 35.087492487 20.33 79.556334233 1.038221211 1.092048789 114.534327573 34629.058257967 11.386599038 0.509782488 5.804688784 0.1327 1.046649265 0.953682805
1999Q4 1596372.18309009 900458.481799618 303418.62287394 363879.030006261 541868.925712545 520729.96014592 1.066743554 1.067457665 1.087387418 1.045736346 1.020565832 1.021762289 0.944874918 1702919.73628497 813552.938797072 694819.097274553 194547.700213349 1508372.03607163 104.767133529 104.460356783 106.725641508 74.923333333 77.13 56.703333333 86.94 0.001289083 -0.011013713 153741.12992734 139083.90809711 14657.22183023 0.095337024 117021.37772362 3.430630769 5.317531848 39.587894629 24.05 83.605219808 1.040680175 1.103691192 116.00477278 35042.203775663 11.477763351 0.509626106 5.849367838 0.1257 1.059608066 0.96339542
2000Q1 1614269.41001723 907467.870146692 306086.649013718 370449.08440365 563594.375272312 537416.961109821 1.07060999 1.075964984 1.093847093 1.055449171 1.032717324 1.048449667 0.950394035 1728252.95766893 825739.979130543 708452.039569879 194060.93896851 1534192.01870042 105.453993248 104.745421432 111.324424368 75.346666667 77.293333333 59.146666667 84.62 0.000380605 -0.010369581 154468.386972115 140143.14779592 14325.239176195 0.09273897 118075.57950282 3.548615385 5.613682662 43.211899852 26.7733 88.604452362 1.048367798 1.130251994 116.913905057 35331.458907753 11.518718078 0.511525507 5.89211811 0.1234 1.098922577 1.013733753
2000Q2 1628950.61767006 915028.181996857 306944.188240359 373071.944581527 580032.710717224 555377.76923087 1.07446202 1.080936939 1.095797577 1.063534392 1.044489911 1.062157338 0.953264142 1750245.57071721 835078.563142237 717741.650540119 197425.357034857 1552820.21368236 106.136180453 105.234103687 114.110044545 75.67 77.473333333 60.626666667 84.62 -0.002168242 -0.011275387 154937.477299029 140930.86491347 14006.612385559 0.090401707 118803.9167217 4.284806452 5.426625615 42.429024155 26.54 85.764237448 1.053141943 1.152901047 118.436628181 35719.821458682 11.558508625 0.512648176 5.925448365 0.1248 1.131405784 1.071583507
2000Q3 1637432.6876663 919141.660292812 309128.504661231 377390.322100018 594842.529345827 571575.312269082 1.081022646 1.089870838 1.102815546 1.06878399 1.055356702 1.080239944 0.961640301 1770101.81731227 846615.446422468 728005.815710006 195480.555179793 1574621.26213247 106.72958987 105.473919978 118.690005647 76.213333333 77.78 63.06 84.62 -0.009846756 -0.015684029 155422.488163962 141614.9585283 13807.529635662 0.088838686 119385.81198171 4.738815385 5.438421892 45.350634353 30.34 82.877196353 1.057149002 1.168554835 118.616110393 35903.036881678 11.562568705 0.51703832 5.978291102 0.1263 1.1477844 1.104681299
2000Q4 1650662.43938689 920336.257452775 311192.38525271 378366.674813056 617162.232368014 590408.024045565 1.084760827 1.097202751 1.109035172 1.076823564 1.067610741 1.09872769 0.965734632 1790573.95340016 855903.846078667 738198.036671023 196472.070650465 1594101.88274969 107.407104559 106.003325754 120.979986197 76.74 78.22 64.276666667 84.62 -0.008777902 -0.014469588 155672.12926592 142221.35390631 13450.77535961 0.086404518 119933.94899376 5.028174603 5.276487462 44.42984215 29.5767 81.801704157 1.059760544 1.186524178 119.389333948 36104.461203295 11.606291137 0.518521429 6.01811066 0.1316 1.167856741 1.151673583
2001Q1 1664278.67734979 929783.08274492 312681.386426315 380796.153689703 617793.214447166 582718.684304177 1.094376488 1.101581054 1.117660702 1.078060803 1.060010122 1.080385221 0.975277912 1821347.45478104 864461.137231208 758673.095475665 198213.22207417 1623134.23270687 107.710818041 106.541781202 118.708827404 77.036666667 78.703333333 63.07 91 0.003942626 -0.009951705 155726.482444608 142605.29157707 13121.190867538 0.084257929 120365.23105875 4.74471875 4.9884432 40.978118821 25.8167 81.94622491 1.060437298 1.15389106 119.493650676 36218.001902364 11.670525399 0.519420905 6.061914868 0.131 1.098272012 1.083170576
2001Q2 1666839.52124706 932767.306564253 313618.037047051 380579.732158817 612146.234396917 580840.248437566 1.101081281 1.111025178 1.125996636 1.08249466 1.063742415 1.084746329 0.980584506 1835325.79599457 872475.327557782 762001.68115167 200848.787285119 1634477.00870945 109.257420538 107.944480266 121.789321789 77.773333333 79.33 64.706666667 91 -0.001257652 -0.012755113 155821.260343763 142782.07787399 13039.182469773 0.083680381 120542.15029256 4.588548387 5.192936862 41.715960193 27.24 79.057842107 1.065521731 1.169938472 119.913727844 36329.523440466 11.674010815 0.52343091 6.110538105 0.1295 1.124332021 1.1461085
2001Q3 1668133.61706388 935628.918010468 314698.646289395 378788.807219113 609936.981626979 575866.472243253 1.107730244 1.116234208 1.135628453 1.084953441 1.058401018 1.076898535 0.987689375 1847842.05942948 881024.651156989 766573.198523212 200244.209749278 1647597.8496802 109.327508265 108.220495243 119.681284899 78.126666667 79.863333333 63.586666667 91 -0.000429833 -0.014180013 156124.278695131 143050.87272329 13073.405971841 0.083737175 120864.37690944 4.277923077 5.116738923 38.88269701 25.25 74.301722036 1.063816626 1.156005854 119.371436725 36254.183389668 11.661121567 0.528149929 6.158820526 0.1353 1.100665111 1.123253772
2001Q4 1671835.53260291 935615.929346222 318535.679929991 377585.569348863 610469.081372894 569720.331496346 1.11513461 1.119471224 1.148023118 1.088767636 1.054031996 1.059073981 0.994063138 1864321.66535605 889067.415089662 772842.660764551 202411.589501834 1661910.07585421 109.705981987 108.962568297 115.854194115 78.306666667 80.313333333 61.553333333 91 0.010481141 -0.011016203 156532.302291056 143302.00426965 13230.298021406 0.0845212 121079.75843126 3.452222222 4.811949152 32.271347872 19.34 69.559757231 1.065901968 1.151011786 119.557471988 36193.411042272 11.66651884 0.531791195 6.204151991 0.1354 1.091603808 1.116221714
2002Q1 1673671.54203678 937067.245621442 318042.511523468 376467.975536509 615447.845469291 571102.76308288 1.123709931 1.125401182 1.157470394 1.094511196 1.055669487 1.056558953 1.002314178 1880721.33273783 897498.049156288 780046.666084833 203176.617496707 1677544.71524112 110.472274464 109.754414543 116.305916306 78.996666667 81.063333333 61.793333333 81.89 0.018030353 -0.006590931 157106.078706413 143790.70423205 13315.374474363 0.084754037 121550.40038372 3.361467742 5.132725016 34.793291122 21.1533 73.395863489 1.069479631 1.159032042 120.336266348 36280.603273595 11.639636588 0.536245032 6.241697292 0.1366 1.103833149 1.140775359
2002Q2 1682209.74600773 938459.376134148 320876.400480484 372721.895664886 625332.20923162 579069.355421049 1.127569855 1.13123794 1.161713123 1.099298027 1.055616401 1.058957681 1.004499474 1896808.99990232 903757.91821318 786020.88613746 207030.195551682 1689778.80435064 111.565642996 110.704630038 119.085262564 79.426666667 81.37 63.27 81.89 0.010508201 -0.01421806 157483.106310312 143985.54049805 13497.565812262 0.085708024 121729.24681851 3.446063492 5.258599708 38.928133498 25.07 75.322972668 1.071129597 1.146083075 121.103352089 36453.825903134 11.683185271 0.537244491 6.276726921 0.1392 1.074231155 1.08835546
2002Q3 1688883.45567738 943385.981689102 322083.163261819 374574.868525985 630005.452676822 582108.84490021 1.135254561 1.135508859 1.174603393 1.100559974 1.051340942 1.048329601 1.011125535 1917312.64542222 912112.373257029 795560.813698732 209639.458466457 1707673.18695576 111.631058208 110.795126752 118.978605935 79.773333333 81.763333333 63.213333333 81.89 0.016874929 -0.010303003 157951.676892882 144179.89800977 13771.778883112 0.087189824 121860.45240701 3.358863636 4.768222273 40.889350519 26.9133 76.572901226 1.075113137 1.123671274 121.653445389 36597.899878018 11.713723473 0.540068274 6.326210421 0.1337 1.024739968 1.016516859
2002Q4 1691733.24841731 949027.324567527 323929.940133642 376243.448579928 634257.178080423 589407.500798361 1.141043716 1.141674258 1.181211527 1.106669136 1.050519251 1.049288357 1.016385635 1930341.59309819 917981.015807565 801472.356553778 210888.220736849 1719453.37236134 112.233812656 111.419554077 119.292301901 80.096666667 82.106666667 63.38 81.89 0.011845979 -0.012937691 158243.87938057 144211.93981612 14031.93956445 0.088672874 121935.45239876 3.116203125 4.541247545 41.226518378 26.8567 78.408415466 1.08031453 1.11931181 121.945274837 36714.030772558 11.730881996 0.542627519 6.365499396 0.1371 1.011141367 1.000637907
2003Q1 1687211.34924591 948173.780905412 324361.69662249 377506.192475937 624921.788325569 594525.319477745 1.147685682 1.1523852 1.187064604 1.108305606 1.051007565 1.051671115 1.022095081 1936388.30879923 922905.772835989 801584.646999462 211897.888963782 1724490.41983545 113.023467707 111.813214783 124.625133321 80.843333333 82.606666667 66.213333333 83.15 0.006172625 -0.010121845 158570.261120518 144300.22896948 14270.032151038 0.089991856 121975.75404913 2.685365079 4.157870703 45.946985881 31.4267 81.225874871 1.084349984 1.099240113 122.425902154 36888.348952114 11.69236779 0.54700069 6.395733253 0.1372 0.961848653 0.93184652
2003Q2 1688155.02845627 949873.713563774 325792.826784669 377607.723656887 622233.259991378 592018.123524627 1.153284777 1.155432717 1.192139827 1.110461074 1.040695797 1.033604137 1.027022143 1946923.49566126 927936.583311581 805836.011814782 213150.900534892 1733772.59512636 113.794432698 112.93989887 121.036451471 80.99 82.993333333 64.306666667 83.15 0.00451311 -0.013794316 158927.282619021 144544.07466045 14383.207958571 0.090501818 122100.8612251 2.359145161 3.960555292 41.113502558 26.1267 81.15856409 1.085308489 1.077831428 123.449495196 37022.078258206 11.679171439 0.549674981 6.41974834 0.1359 0.927243815 0.879321618
2003Q3 1696660.76549307 954282.161229255 328335.629118003 380598.518675291 632418.623367766 595941.4967885 1.162843617 1.161569298 1.21203012 1.114450656 1.038985336 1.029916991 1.036147812 1972951.140785 940469.858596431 817521.481613778 214959.800574794 1757991.34021021 113.943953181 113.053019762 121.638747726 81.41 83.426666667 64.626666667 83.15 0.009170674 -0.01277787 159197.667961262 144748.44534813 14449.222613132 0.090762778 122270.58165873 2.139106061 4.164237788 43.64467077 28.4433 82.957963368 1.088699197 1.081566908 125.07271734 37265.227299851 11.721443788 0.554306363 6.497270878 0.1381 0.935214585 0.88907808
2003Q4 1709819.71547877 956771.607316743 329182.128336861 384105.831803961 647842.825467287 611403.88881591 1.164633218 1.16644687 1.204983485 1.1204528 1.040320337 1.031273953 1.035455932 1991312.83716229 942288.184693819 828154.782225197 220869.870243271 1770442.96691902 114.58408775 113.786043144 121.406612711 81.75 83.82 64.503333333 83.15 0.018716437 -0.003097896 159600.058792055 145071.34054595 14528.718246105 0.091032036 122451.12983905 2.1493125 4.364097258 46.037491443 29.4133 90.149536682 1.093450915 1.073148242 126.451067382 37590.523629455 11.78606132 0.551103825 6.495343471 0.1377 0.911181406 0.84105284
2004Q1 1719629.05504926 963285.422431001 328826.422432614 386549.246673344 662448.269041598 619563.340031485 1.170386486 1.17127819 1.217935593 1.125206614 1.039459021 1.034274263 1.04187042 2012630.60656419 949114.358831952 842516.286164993 220999.961567246 1791630.64499695 114.999941594 114.102781643 122.968818621 82.263333333 84.303333333 65.333333333 82.13 0.016171891 -0.00757286 160086.510726091 145268.68831098 14817.822415111 0.092561343 122631.48777006 2.061765625 4.150146446 50.500783268 31.95 100.354994502 1.096195777 1.064978552 127.207860117 37751.922573144 11.837575427 0.551929706 6.533509525 0.1367 0.890122349 0.800176039
2004Q2 1728738.88192439 965477.418892713 330497.859038066 387629.660158283 681553.521955189 635506.224077623 1.176749292 1.179818597 1.225814134 1.13560098 1.049815164 1.049889372 1.048560016 2034292.25609006 955942.798977805 856743.671302319 221605.785809939 1812686.47028012 116.439076244 115.315437608 127.065687935 82.873333333 84.726666667 67.51 82.13 0.015294893 -0.008445055 160443.012433266 145600.73972558 14842.272707686 0.092508066 122901.47884356 2.083444444 4.356630123 54.354330272 35.49 103.021145216 1.103650316 1.082964569 127.88532165 37904.328012973 11.873146285 0.552971191 6.565507845 0.1373 0.909701601 0.830145618
2004Q3 1733808.8321362 966916.64440635 332461.398034172 389276.980433039 683334.847022083 644560.612024454 1.181691293 1.185397575 1.226873034 1.142394375 1.05424159 1.058992906 1.050482057 2048826.79989431 960060.190347617 861274.878317576 227491.731229122 1821335.06866519 116.555889121 115.243040237 129.437229437 83.286666667 85.043333333 68.77 82.13 0.011339122 -0.007117733 160803.23292966 145952.58976087 14850.64316879 0.092352889 123105.34435289 2.11630303 4.207142545 59.30972208 41.5933 100.990298217 1.106517304 1.083494839 128.846052542 38212.065463595 11.879260484 0.553728977 6.577890752 0.1383 0.902700294 0.818338723
2004Q4 1740446.8812218 975024.923669178 332768.179514531 390468.709122228 691821.978713144 654440.194405577 1.188187833 1.191466954 1.233522906 1.151724041 1.060840743 1.064665216 1.05373368 2067977.80744752 967268.681493098 866698.81590489 234010.310049535 1833967.49739799 117.266111416 115.822219206 131.777401343 83.64 85.29 70.013333333 82.13 0.016274425 -0.001691547 161236.658127834 146338.20411456 14898.454013274 0.092401159 123364.6193255 2.164 3.841422576 61.168795639 44.1567 99.730939459 1.112162747 1.079153563 129.639354132 38395.814068393 11.893318575 0.555758807 6.609816537 0.1315 0.879859319 0.770606724
2005Q1 1743369.76341892 977679.50223376 334052.148501352 392203.145486807 695861.466164429 653956.147295257 1.193024067 1.195439216 1.245047654 1.155519331 1.064411791 1.068949705 1.061088607 2079882.08477763 973816.34326511 876053.449857139 230012.291655385 1849869.79312225 117.382924294 115.890091741 132.279314888 83.976666667 85.636666667 70.28 86.78 0.008692232 -0.011326652 161415.790218905 146618.74831982 14797.041899085 0.091670349 123704.2508219 2.140354839 3.674182922 66.568414938 47.64 109.954475436 1.115679704 1.085724359 130.868710564 38517.345035401 11.890496839 0.558582788 6.641826877 0.1313 0.885475311 0.762603874
2005Q2 1755274.13066707 983121.52309032 336176.392771511 399071.434839528 708253.627346726 672544.4899563 1.19876633 1.203334744 1.249872154 1.161877164 1.070430914 1.078082751 1.063325521 2104163.52858327 983997.545395202 882430.233258224 237735.749929842 1866427.77865343 118.817386429 116.939853622 138.151703369 84.55 85.903333333 73.4 86.78 0.010079084 -0.005641159 161930.28450438 147037.58349384 14892.70101054 0.091969832 124088.08346197 2.124446154 3.408365831 69.429185073 51.6133 108.321016835 1.123232259 1.102595593 131.671208105 38852.176965241 11.937588261 0.560594797 6.692149871 0.1284 0.906006679 0.794047333
2005Q3 1768145.3771224 988763.334314003 337117.54232391 403073.879537685 724985.498426502 684172.571530316 1.203253271 1.212284178 1.257537118 1.167511563 1.077149183 1.096452417 1.066543463 2127526.70850337 993552.865968771 892251.02727844 241722.815256163 1885803.89324721 119.251930333 116.758860194 145.824706694 85.223333333 86.18 77.476666667 86.78 0.005825676 -0.008630014 162126.80057446 147465.81852246 14660.982052 0.090429109 124551.01662583 2.130545455 3.262351273 76.058176859 61.55 104.477480665 1.125418467 1.115437166 132.908754291 39133.901198539 11.990204882 0.561918086 6.737512977 0.1257 0.923268118 0.819725069
2005Q4 1778990.73817727 993374.075741512 337817.016906411 407129.847803137 737981.98596233 701645.741251205 1.212092759 1.216610277 1.276377438 1.176784333 1.085950902 1.107671581 1.073755957 2156301.79132576 1007840.89442826 902361.008368001 246099.888529502 1910201.90279626 120.032240354 117.537131933 146.514837819 85.57 86.526666667 77.843333333 86.78 0.007389228 -0.003842574 162667.513136805 148102.26047987 14565.252656935 0.089540022 125139.75183429 2.34371875 3.421350154 73.633507569 56.9333 108.302675609 1.132279505 1.128993322 133.743820742 39470.217545928 12.011908072 0.566523969 6.805033841 0.1273 0.934998873 0.841475264
2006Q1 1794919.14259986 998678.358295858 341160.779256819 411676.557019309 758399.128280118 719871.804859661 1.215201857 1.223826769 1.275361206 1.185277548 1.090381823 1.121042394 1.07646039 2181189.07614358 1013045.07111051 919114.288961618 249029.716071454 1932159.36007213 120.135035686 117.48735874 148.484848485 85.953333333 86.833333333 78.89 92.86 0.00446405 -0.004676749 163064.243975344 148796.77374655 14267.470228794 0.087496007 125707.79758292 2.6136 3.561180185 80.868047977 61.9133 120.716454405 1.138102771 1.13395531 134.983204516 39825.327484041 12.062890192 0.564395937 6.808246211 0.1253 0.935933764 0.831738102
2006Q2 1814117.74521507 1004392.92660934 342531.522758384 421425.180626425 773999.6834177 731331.677927101 1.222669353 1.233022466 1.287735393 1.194011433 1.097438214 1.127257141 1.083382967 2218066.16907669 1028370.63417621 937013.630439418 252681.904461058 1965384.26461563 121.770415971 118.763362405 154.300771692 86.636666667 87.24 81.98 92.86 0.007054438 -0.004224745 163501.004651401 149641.16707139 13859.837580011 0.084769128 126400.2912403 2.89566129 4.050330646 89.64004482 69.83 130.374332968 1.144531508 1.129131402 135.350933765 40031.093923948 12.123119465 0.566870941 6.872244144 0.125 0.910086944 0.794758695
2006Q3 1825811.61279332 1006867.35160553 343429.075155174 425379.081627176 783193.38052776 737008.954624619 1.228562598 1.238629034 1.289025406 1.203427346 1.101573877 1.132721709 1.089646579 2243123.85810826 1038857.61637674 950631.760564757 253634.481166761 1989489.3769415 121.873211303 118.79051142 155.210489993 87.1 87.7 82.463333333 92.86 0.006519239 -0.005927388 163698.712688519 150239.16590759 13459.546780929 0.082221458 127088.70543553 3.221507692 3.968108862 90.242745411 70.0933 131.83052672 1.152077345 1.131549603 135.468179802 40178.175374671 12.152700674 0.568984012 6.914692385 0.1267 0.90168194 0.78474646
2006Q4 1846247.64615872 1016591.05923781 345952.553633795 436286.293760613 807080.279158156 759389.178000093 1.234307183 1.241539565 1.291261265 1.212341286 1.106355299 1.128287864 1.09267919 2278836.73137612 1051135.17287782 966221.209890931 261480.348607374 2017356.38276875 122.195614845 119.700003394 148.779722693 87.113333333 88.11 79.046666667 92.86 0.009195262 -0.006649642 164111.507627997 150936.86912247 13174.638505527 0.080278578 127747.49458925 3.590190476 3.862036154 84.038354202 59.7233 140.274313433 1.156820816 1.137053732 136.678652208 40538.236840692 12.231919589 0.569335958 6.964071661 0.1287 0.902911144 0.775979613
2007Q1 1860063.18147993 1016490.73844063 347955.883528116 439734.68058784 818439.652113265 772308.560167894 1.245033884 1.249212347 1.297359786 1.21961627 1.105773303 1.126146854 1.101747905 2315841.6873896 1063561.60178767 985759.111333716 266520.974268215 2049320.71312139 122.415223054 119.817649122 150.216450216 87.586666667 88.553333333 79.81 96.87 0.012219647 -0.003012768 164563.179787997 151773.15682015 12790.022967847 0.077721049 128559.93056092 3.820390625 4.080227092 84.294525444 58.0667 147.437414782 1.163132582 1.136901785 137.282381277 40881.433551891 12.255547822 0.57178789 7.00757383 0.1272 0.897810084 0.763017496
2007Q2 1872241.24727317 1024004.66347613 349797.631169734 443276.275321357 832079.702763156 779590.544611322 1.250101833 1.258293267 1.301237308 1.225500009 1.113525245 1.13686791 1.107288946 2340492.2154862 1075241.55171265 997870.486260137 267380.177513411 2073112.03797279 124.097328489 121.206773679 155.172846477 88.31 89.04 82.443333333 96.87 0.013206539 -0.003990819 164889.680801102 152477.71276609 12411.968035012 0.075274377 129135.32994694 4.067790323 4.424932077 95.290106433 68.7333 155.549541979 1.167463905 1.139936011 137.968640387 41029.157971859 12.278786278 0.574307159 7.051794864 0.1239 0.889696398 0.741763435
2007Q3 1881234.8437826 1027482.69896732 350977.999912795 446335.557548795 844542.259835418 794087.856655701 1.257189761 1.266104407 1.309208692 1.231383116 1.118277569 1.141773032 1.11594427 2365069.18354269 1086308.68592013 1013044.55807021 265715.939552353 2099353.24399034 124.200123822 121.21582335 156.34606939 88.773333333 89.49 83.066666667 96.87 0.007856623 -0.008111013 165420.401275265 153084.7302438 12335.671031465 0.074571643 129697.21128832 4.493738462 4.477209769 98.297143644 75.0433 147.361610662 1.172990609 1.143347116 138.460875622 41234.13676012 12.288847103 0.577444485 7.096126989 0.1236 0.886269255 0.727892505
2007Q4 1890917.39121198 1032111.85023309 353885.179219543 454652.091867118 849525.325792132 804524.584876276 1.266240673 1.278295534 1.326281268 1.242009345 1.124447256 1.156412596 1.123391289 2394356.5101622 1102593.52042288 1021646.6050802 270116.384659112 2124240.12550308 125.779433925 122.541600208 160.863291298 89.64 90.17 85.466666667 96.87 -0.001395812 -0.011788607 165802.968765645 153650.26172996 12152.707035685 0.073296076 130398.83679982 4.718390625 4.344785303 110.250918138 89.0067 151.992265318 1.177174083 1.139307579 139.286394177 41531.174757436 12.306633063 0.583099783 7.175995068 0.1269 0.867755366 0.690317967
2008Q1 1901403.60118704 1033030.68886811 355721.593328903 451041.140417083 859679.961567544 803050.60668037 1.271572662 1.286336604 1.326931223 1.24774237 1.137926934 1.176740814 1.13192234 2417772.83883738 1119228.56022813 1033012.65271021 265531.625899046 2152241.21293834 126.601796582 122.966934763 166.403162055 90.556666667 90.853333333 88.41 98.8 -0.001347225 -0.015108054 166477.804048419 154319.11413645 12158.689911969 0.073034901 130997.69853207 4.476274194 4.1498106 122.139981914 96.6733 173.454197003 1.183472942 1.141513685 138.945833997 41529.681362042 12.32124492 0.588632818 7.252689121 0.1249 0.854277262 0.667733604
2008Q2 1894334.20520809 1029987.41092054 359518.615888313 445232.028545477 859040.758283517 801698.242789982 1.278622666 1.298771677 1.343641601 1.257181496 1.14408176 1.190727656 1.139901228 2422138.65202624 1128303.26479961 1031050.62157301 262784.765653617 2159353.88637262 128.690410831 124.405832513 176.259489303 91.586666667 91.4 93.646666667 98.8 -0.000639159 -0.01228531 166619.181003139 154276.78046119 12342.400541949 0.074075508 131075.09250175 4.859265625 4.500410262 143.208363153 122.477 181.066931634 1.185919295 1.135591133 139.161260699 41405.908624236 12.278803068 0.595619961 7.3135002 0.1284 0.834315634 0.640117782
2008Q3 1883494.89984324 1026040.79903965 359074.825037748 437965.891304865 848726.380234363 794991.88337085 1.281374029 1.305858877 1.345455077 1.266253614 1.154589191 1.209857115 1.143090211 2413461.44870713 1134414.30974425 1018590.27260914 260456.866353741 2153004.58235339 129.064212039 124.500854063 179.904636426 92.24 91.903333333 95.583333333 98.8 -0.00573698 -0.013238122 166700.324023904 154078.97348346 12621.350540444 0.075712813 130927.70297774 4.981727273 4.60977547 134.20572365 115.603 167.870327838 1.192190135 1.153093458 138.039225474 41161.006655956 12.224217603 0.602292212 7.362551061 0.1251 0.853157182 0.664441793
2008Q4 1851601.59184816 1023057.23372244 362155.099306375 426031.998537729 796489.839751537 757546.292828084 1.287086445 1.29852939 1.353603922 1.260764979 1.137623562 1.165829969 1.146803885 2383171.31016825 1134123.70681672 989300.191834481 259747.411517051 2123423.8986512 128.732463467 125.42844538 164.608821131 91.743333333 92.29 87.456666667 98.8 -0.009083811 -0.018707726 166885.072154445 153441.0981349 13443.974019546 0.080558278 130357.24549644 4.242375 4.165450939 76.453785139 55.8867 122.330508233 1.199660725 1.151389769 135.023449537 40499.939546406 12.067181572 0.612509576 7.391264274 0.1346 0.874491025 0.758753226
2009Q1 1796588.58475925 1016677.05179625 365639.821333149 400024.335297223 727744.120479088 700990.766412294 1.290530175 1.285258155 1.360091522 1.261346288 1.1094732 1.117557182 1.153467808 2318551.78143761 1125779.7364158 946527.360865192 246244.68415662 2072307.09728099 127.882065719 125.156955238 156.716230629 91.51 92.506666667 83.263333333 95.95 0.001798048 -0.008559854 167389.316189906 152299.89481086 15089.421379046 0.090145666 129438.54778076 2.006793651 4.144320371 64.886274209 44.9805 112.420542263 1.200374092 1.113629311 132.23732605 39582.661535523 11.796387561 0.626620778 7.391861549 0.1415 0.843517501 0.767541989
